Channel Title,Channel Username,ID,Date,Media Path,Messages_cleaned
ምርጥ ዕቃ,@MerttEka,759,2021-03-11 20:02:03+00:00,photos\@MerttEka_759.jpg,"አንደኛ ደረጃ ኦሪጅናል ስትቭ
2500 ዋት
የሚገርም ጥራትና ጥንካሬ
-ቴርሞስታት 100% 
ማራኪ 
2100 
0911928738"
ምርጥ ዕቃ,@MerttEka,755,2021-03-08 15:44:34+00:00,photos\@MerttEka_755.jpg,"የቂጣ የመለዋ እና ሌሎች ምግቦችን ለማብሰል ተመራጭ
 የማይዝ የማያሳርር ምጣድ
  ብር ብቻ

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
@1
0911928738
0983063957"
ምርጥ ዕቃ,@MerttEka,754,2021-03-08 08:11:07+00:00,photos\@MerttEka_754.jpg,"350 
 3 376
@1
0911928737"
ምርጥ ዕቃ,@MerttEka,752,2021-03-07 19:57:09+00:00,photos\@MerttEka_752.jpg,"ባለ  ቬሎ  ለመኝታ ቤትዎ ፈርጥ የሚሆን ለሚወዱት ሰው በስጦታ ቢሰጡት የሚመሰገኑበት ምርጥ ዕቃ
  ብር ብቻ
 ከነፃ የማድረስ አገልግሎት ጋር
 የከለር አማራጮች ስላሉን ቀድመው ይደውሉልን
"
ምርጥ ዕቃ,@MerttEka,751,2021-03-07 19:57:09+00:00,,ጨርሰናል
ምርጥ ዕቃ,@MerttEka,748,2021-03-06 20:39:20+00:00,photos\@MerttEka_748.jpg,"ባለ  ቬሎ  ለመኝታ ቤትዎ ፈርጥ የሚሆን ለሚወዱት ሰው በስጦታ ቢሰጡት የሚመሰገኑበት ምርጥ ዕቃ
  ብር ብቻ
 ከነፃ የማድረስ አገልግሎት ጋር
 የከለር አማራጮች ስላሉን ቀድመው ይደውሉልን
"
ምርጥ ዕቃ,@MerttEka,746,2021-03-04 20:03:34+00:00,photos\@MerttEka_746.jpg,"የመስታወት ፖትራ
 ለአሮስቶ የፓስታ ፎርኖ ለላዛኛ እና ሌሎች ምግቦችን ለማዘጋጀት ተመራጭ ነው
 ኦቭን፡ ማይክር ዌቭ፣ዲሽ ወሸር እና ፍሪጅ ውስጥ መጠቀም ይቻላል
 ቱም ክዳን አላቸው ክዳኑን ሌላ ተጨማሪ ሞልድ ሆኖ ማገልገል ይችላል
 መስታወቱ መፍራም ስለሆነ ለብዙ ጊዜ ይገለገሉበታል
 ሊትር፣ሊትር እና ሊትር የመያዝ አቅም አላቸው

2050 ብር ብቻ
 ካሉበት ሆነው ማዘዝ ይችላሉ
 .
 0983063957/0939970546
@1
@2
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376"
ምርጥ ዕቃ,@MerttEka,739,2021-03-02 07:43:11+00:00,photos\@MerttEka_739.jpg,"ፀጉርዎን ከታጠቡ በኋላ ማለስለሻ
 እስከ 230 ዲግሪ ሴልሺየስ ሙቀቱን እየቀያየሩ የሚያበጥሩበት
ለማንኛውም አይነት ፀጉር የሚሆን
ማበጠሪያ ጥርሱ ከሴራሚክ ስለተሰራ አያቃጥልም
1550 ብር ብቻ 
@1"
ምርጥ ዕቃ,@MerttEka,737,2021-02-28 19:04:58+00:00,,"የንግስት ሳባ ታሪክ እና የጥለት ጥበብ የታተመባቸው ከሴራሚክ የተሰሩ
1 ጀበና
1 የስኳር ማስቀመጫ
1የወተት መቀነሻ
12 ስኒ
12 የስኒ ማስቀመጫ
ሁሉንም 1950 ብር ይግዙ

ነፃ የማድረስ አገልግሎት
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0911928738/0983063957"
ምርጥ ዕቃ,@MerttEka,734,2021-02-28 15:00:45+00:00,photos\@MerttEka_734.jpg,"ከወፍራም ላሜራ ከተሰራ ጠረንጴዛ
ሁለቱንም 4800 ብር ብቻ
 
0911928738/0983063957"
ምርጥ ዕቃ,@MerttEka,730,2021-02-27 14:37:29+00:00,photos\@MerttEka_730.jpg,"ለእይታ ማራኪ የሆነ የልብስ ቁም ሳጥን ለእርስዎ፣ለልጆችዎ ወይንም ፣ለወዳጅዎ ለስጦታ ይግዙ
 ልብሱና ደረጃው ጠንካራ ሸራ ሲሆን ፍሬሙ ጠንካራ የብረት ቱቦዎች ናቸው
 መገጣጠሚያ በካርበን የጠነከረ ፕላስቲክ ነው

 ባለ ሶስት ተካፋቹ (1.30ሜ*45ሳ.ሜ*1.75ሜ) 2500 ብር ከነፃ የማድረስ አገልግሎት ጋር

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957/0939970546
@"
ምርጥ ዕቃ,@MerttEka,728,2021-02-24 15:12:00+00:00,photos\@MerttEka_728.jpg,"ለብዙ ግዜ የሚገለገሉበት ስቶቭ
1000+1500 ዋት
 የማይዝግ አካል
አስተማማኝ የሙቀት መቆጣጠሪያ ቴርሞስታት
ለአያያዝ አመቺ
1600 ብር 
ነፃ የማድረስ አገልግሎት ጋር
0911928738
@1"
ምርጥ ዕቃ,@MerttEka,727,2021-02-24 15:06:01+00:00,,
ምርጥ ዕቃ,@MerttEka,726,2021-02-24 15:03:28+00:00,photos\@MerttEka_726.jpg,"1150 
30 
6 /
 
6100 
0911928738"
ምርጥ ዕቃ,@MerttEka,722,2021-02-22 14:42:34+00:00,photos\@MerttEka_722.jpg,"ከወፍራም አልሙኒየም የተሰራ
5 ሊትር .....2200 ብር
7 ሊትር ......2450 ብር
 12 ሊትር...... 2950ብር
@1"
ምርጥ ዕቃ,@MerttEka,721,2021-02-22 08:33:23+00:00,photos\@MerttEka_721.jpg,"ባለ  ምላጭ በቻርጅ የሚሰራ ሚሊ የመያዝ አቅም ያለው ጁሰር
 በሞባይል ቻርጀር፣በ ላፕቶፕ ወይንም ደሞ በፓወር ባንክ አለበተዚያም በመኪና ቻርጅ አድርገው የሚጠቀሙበት አስፈላጊ ዕቃ
  ብር በነፃ የማድረስ አገልግሎት ጋር

@1
0911928738"
ምርጥ ዕቃ,@MerttEka,720,2021-02-22 08:31:22+00:00,photos\@MerttEka_720.jpg,"ከ ጥንድ ጫማዎችን ይይዛል
 የልጆች ልብስ ለመያዝም ተመራጭ ነው
 ከፕላስቲክ የተሰራ ስለሆነ ለማጠብ ቀላል ነው
  ብር ብቻ

@1
0911928738"
ምርጥ ዕቃ,@MerttEka,719,2021-02-22 08:10:45+00:00,photos\@MerttEka_719.jpg,"የውሃ ማጣሪያ
16 ሊትር 1500ብር
24ሊትር 1850ብር
28 ሊትር 2000ብር
0911928738"
ምርጥ ዕቃ,@MerttEka,714,2021-02-22 07:11:24+00:00,,አድራሻችን፦ መገናኛ ዘፍመሽ ግራንድ ሞል ኛ ፎቅ
ምርጥ ዕቃ,@MerttEka,709,2021-02-21 19:56:58+00:00,photos\@MerttEka_709.jpg,"ባለ  ቬሎ  ለመኝታ ቤትዎ ፈርጥ የሚሆን ለሚወዱት ሰው በስጦታ ቢሰጡት የሚመሰገኑበት ምርጥ ዕቃ
  ብር ብቻ
 ከነፃ የማድረስ አገልግሎት ጋር
 የከለር አማራጮች ስላሉን ቀድመው ይደውሉልን
"
ምርጥ ዕቃ,@MerttEka,706,2021-02-18 14:37:07+00:00,photos\@MerttEka_706.jpg,"ባለ  ደረጃ የልብስ ማድረቂያ
 ለአጠቃቀም ምቹ ነው
 ቦታ አይፈጅም
  ብር ብቻ

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957/0939970546"
ምርጥ ዕቃ,@MerttEka,704,2021-02-17 11:50:39+00:00,photos\@MerttEka_704.jpg,"አገልግሎቶችን በአንድ ላይ የሚሰጥ ምርጥ ዕቃ
ጁስ ያዘጋጃል ፣የክትፎ ስጋና የአሳ ስጋ ይፈጫል፣ እንቁላል እና ክሬም ይቀላቅላል፣ አትክልትና ጥራጥሬዎችን ይፈጫል፣ ዳጣ ለማዘጋጀት ተመራጭ ነው
 በተለይ ለልጆች ምግብን ለማዘጋጀት ይፈለጋል
 ሞተሩ  ኮፐር ስለሆነ አይሞቅም ረጅም ዕድሜ አለው
 የአንዱ ዋጋ  ብር ብቻ

0983063957
0939970546
@1"
ምርጥ ዕቃ,@MerttEka,703,2021-02-16 12:37:14+00:00,photos\@MerttEka_703.jpg,"1. 
2. 
3. & 
4. 
5. 
6. - 
7. 
8. 
9. 
10. -
85 
 3 376"
ምርጥ ዕቃ,@MerttEka,702,2021-02-15 16:44:13+00:00,photos\@MerttEka_702.jpg,"የቡናና የሻይ መጭመቂያ ማጣሪያና ማፍሊያ ማሽን

800 ዋት ሃይል ይጠቀማል
4 ተለቅ ያለ ስኒ ቡና በፍጥነት ያፈላል
 የቀዘቀዘ ቡና፣ሻይ እና ወተት ለማሞቅ 3.5 መጠን ያለው እንፋሎት ይረጫል
 ስኒና ማንኪያዎችን በእፏሎት ከጀርም ነፃ የሚያደርግ ትኩስ እንፏሎት ይረጫል
 ለቤትም ለቢሮም የሚሆን
 የኤሌክትሪክ መቆጣጠሪያ ፊውዝ ያለው አስፈላጊ ዕቃ በ3200 ብር ብቻ

ካሉበት ሆነው ይዘዙ
 ነፃ ትራንስፖርት
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
@1
@2
0983063957/0939970556"
ምርጥ ዕቃ,@MerttEka,701,2021-02-15 16:32:05+00:00,photos\@MerttEka_701.jpg,"የፒዛ፣የጥብሳ ጥብስ እና ሌሎች ምግቦችን ለማብሰል የሚመረጥ ምርጥ ዕቃ

 42 ሳሜ ስፋት
በሴራማክ የተለበደ ስለሆነ አይዝም አያሳርርም
መያዣው ሲልከን ጎማ ስለተሸፈነ አያቃጥልም
 በጣም ወፍራም የሆነ
1500 ዋት
2800 ብር ብቻ
 ነፃ የማድረስ አገልግሎት ጋር

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957
0939970546"
ምርጥ ዕቃ,@MerttEka,700,2021-02-13 19:58:30+00:00,photos\@MerttEka_700.jpg,"እስከ  ዲግሪ ሴልሺየስ ድረስ ሙቀትን የሚቋቋሙ የፕላስቲክ የምግብ ማውጪያዎች
 ሁሉንም ብር ብቻ
ከነፃ የማድረስ አገልግሎት ጋር
@1"
ምርጥ ዕቃ,@MerttEka,698,2021-02-13 16:01:59+00:00,photos\@MerttEka_698.jpg,"የቂጣ መጋገሪ ምጣድ
 ለአጠቃቀም በጣም ቀላል
 የማይዝ ምጣድ
 ቁረስ በፍጥነት ለማዘጋጀት ተመራጭ የሆነ ምርጥ ዕቃ
  ከነፃ የማድረስ አገልግሎት ጋር

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957
0939970546
@1"
ምርጥ ዕቃ,@MerttEka,695,2021-02-12 19:45:30+00:00,photos\@MerttEka_695.jpg,"ሁሉንም ያሟላ የጀርመን ድስት ሴሪዎች
  ፍሬ ክዳኖቹን ጨምሮ
 በጣም ወፍራም የሆነ የሙቀት መቆጣጠሪያ ቴርሞስታት በሁሉም ድስቶች ላይ የተገጠመለት ምርጥ ዕቃ ብር ብቻ 
 አሁኑኑ ይዘዙ አለ
0983063957/0939970546
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376 
@1"
ምርጥ ዕቃ,@MerttEka,694,2021-02-11 19:24:15+00:00,photos\@MerttEka_694.jpg,"መጥበሻ ምድጃ ከመስታዎት ክዳን ጋር፣ ሚኒ ኦቭን ከአንድ ፖትራና ግሪል ሽቦ ጋር እንዲሁም ቡና/ሻይ መጭመቂያን ማፍሊያ ጋር
 4300 ብር ብቻ

 3 376
@1
0983063957"
ምርጥ ዕቃ,@MerttEka,689,2021-02-08 10:22:58+00:00,photos\@MerttEka_689.jpg,"ለእይታ ማራኪ የሆነ የልብስ ቁም ሳጥን ለእርስዎ፣ለልጆችዎ ወይንም ፣ለወዳጅዎ ለስጦታ ይግዙ
 ልብሱና ደረጃው ጠንካራ ሸራ ሲሆን ፍሬሙ ጠንካራ የብረት ቱቦዎች ናቸው
 መገጣጠሚያ በካርበን የጠነከረ ፕላስቲክ ነው

 ባለ ሶስት ተካፋቹ (1.30ሜ*45ሳ.ሜ*1.75ሜ) 2500 ብር ከነፃ የማድረስ አገልግሎት ጋር

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957/0939970546
@"
ምርጥ ዕቃ,@MerttEka,673,2021-02-04 05:30:15+00:00,photos\@MerttEka_673.jpg,"ኦሪጅናል፣ወፍራምና ማራኪ የሆኑ ፦
6 ትልቅ ማንኪያ
6 መካከለኛ ማንኪያ
6ቢላዎች
6 ሹካ
ለቤትዎ ወይንም ለስጦታ የሚሆን
 ከመያዢያ ሳጥኑ ያለው
 
 1150ብር ብቻ

ካሉበት ሆነው ማዘዝ ይችላሉ
 ትራንስፖርት ነፃ ነው

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957
0939970546
@1"
ምርጥ ዕቃ,@MerttEka,670,2021-02-03 05:09:07+00:00,photos\@MerttEka_670.jpg,"የሽንኩርት፣ የነጭ ሽንኩርት፣ የስጋ መፍጪያ
 ነጭ ሽንኩርት መላጥ ከሰለቸዎት በፍጥነት ይልጣል
  ሊትር የመያዝ አቅም ያለው ጆግ
  ዋት ሃይል የሚጠቀም
 አሁኑኑ ይዘዙ

2250 ብር የርስዎ ያድርጉት
 ካሉበት ሆነው ይደውሉ 
0983063957/0939970546
 መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376"
ምርጥ ዕቃ,@MerttEka,669,2021-01-31 19:58:18+00:00,photos\@MerttEka_669.jpg,"ከሲልከን የተመረቱ በጣም ወፍራም የሆኑ የማይሰበሩ ነገር ግን ቀላል ክብደት ያላቸው የአበባ መትከያዎች አቅርበናል
 ለሳሎንዎ ፈርጥ የሚሆኑ ምርጥ ዕቃ
 ቱን  ብር ብቻ
 ነፃ የማድረስ አገልግሎት

@1
@2"
ምርጥ ዕቃ,@MerttEka,664,2021-01-31 05:05:38+00:00,photos\@MerttEka_664.jpg,"የምንወዳችሁ ቤተሰቦቻችን
ከጠቀማችሁ አውርዱት አጋሩት"
ምርጥ ዕቃ,@MerttEka,663,2021-01-30 09:57:05+00:00,,"ጥራትና ጥንካሬ ያለው የመስታወት ፖትራ፦
ለላዛኛ
ለኬክ
ለፖስታ ፎሮኖ
ለአሮስቶ እና ለሌላም የምግብ ዝግጅት እጅግ አስፈላጊ የሆነ
 3 ክዳን ባለው(1ኪሎ፣ 1.5ኪሎ እና 2ኪሎ) 2050 ብር
3 ክዳን በሌለው ኦቫል ቅርፃ(1.5ኪሎ፣2.5ኪሎና 3.5ኪሎ) 1850 ብር
 አድራሻ መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957***0939970546 ባሉበት ሆነው ይዘዙ በነፃ እናደርሳለን
"
ምርጥ ዕቃ,@MerttEka,657,2021-01-29 09:36:07+00:00,photos\@MerttEka_657.jpg,"ለውበት እና ጤንነት

በትንሽ ወጪ ከቤትዎ ሳይወጡ በቀላሉ ለፊትዎ የሚያስፈልገውን እንክብካቤ በ ማድረግ ይችላሉ ፊትዎን እስቲም በማድረግ ጥርት ያለ እና ማራኪ ቆዳን በጥቂት ቀናት ውስጥ ያላብሳል!
 በተጨማሪ ለቤትዎ መልካም መዓዛ ሽቶዎችን በመጨመር ማድረግ ይችላሉ


አጠቃቀሙ ቀላል እና ምቹ

 ክዳኑን ከፍተው ውሀመሙላት ከዛም 
ሲጨርሱ ክዳኑን ዘግተው ሶኬት ላይ መሰካት ; ወዲያውኑ ተፈጥሮአዊ እንፋሎት ያወጣል

በተጨማሪም በጉንፋን በሳይነስ እና በጉሮሮ ድርቀት ምክንያት የሚከሰቱ የአተነፋፈስ ችግሮችን የሚያስተካክል

እንደ ባህር ዛፍ ያሉ ጠቃሚ ዘይቶችን ውሀው ውስጥ በመጨመር እንፋሎቱን መታጠን
 
ይህን ጠቃሚምርት በተመጣጣኝ ዋጋባሉበት ቦታ ማግኘት ይችላሉ

በ 0983063957 ወይም
በ 0939970546
ይደውሉልን ያሉበት ቦታ በነፃ አሁኑኑ እናደርሳለን
 

ዋጋ:- 700 ብር"
ምርጥ ዕቃ,@MerttEka,656,2021-01-29 09:26:50+00:00,photos\@MerttEka_656.jpg,"ያረጁ ልብሶችን አዲስ ማድረግ ይፈልጋሉ
 ቴሌግራም ቻነላችን ./

ከልብስ ላይ ጥቃቅን ብናኞች የተነጫጩ ክሮች የሚያስወግድ አዲስ መሳሪያ
 
' '

የተነጫጩ ልብሶችን የሚያድስ በራስ መተማመንዎን የሚጨምር

ማንኛውም አይነት ጨርቅ ለማደስ የሚያገለግል

ለአጠቃቀም ምቹ ሆኖ የተሰራ

ማደስ የሚፈልጉትን ጨርቆች እና ልብሶች ለጥ ባለ ጠረጴዛ ላይ ማንጠፍ ከዛም የሪሙቨሩን ጫፍ ቀስ አድርገው ያነጠፉት ልብስ ላይ ማንሸራተት
በቶሎ ብናኞችንና የተነጫጩ ክሮችን ማስወገድ ይችላሉ

በቻርጅ የሚሰራ
950 ብር ብቻ 
ያሉበት ቦታ ድረስ እናደርሳለን

በ 0983063957ወይም
በ 0939970546 ይደውሉልን
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376"
ምርጥ ዕቃ,@MerttEka,655,2021-01-29 05:01:08+00:00,photos\@MerttEka_655.jpg,"የጫማ ማስቀመጫ አስገብተናል
 ባለ  ደረጃ ሆኖ  ስፋት አለው
 ልብሱ እና ደረጃው ሸራ ሲሆን ፍሬሙ ጠንካራ የብረት ቱቦዎች ናቸው
 ከጎኑ  የካልስ ማስቀመጫ ኪስ አለው
 ፈጥነው በ ብር ይውሰዱት
 መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
ይደውሉሉልኝ 09830639570939970546
ነፃ የማድረስ አገልግሎት"
ምርጥ ዕቃ,@MerttEka,649,2021-01-24 17:43:48+00:00,photos\@MerttEka_649.jpg,"የቱርክ ስሪት የሆኑ የልብስ ማድረቂያዎች
 የልብስ መቆንጠጫ ማስቀመጫ ያለው
 ከጠንካራ ብረት የተሰራ
 ባለ ሁለት ደረጃ 

በትልቁ 3100 ብር ብቻ

አድራሻ መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ የሱቅ ቁጥር 376
0983063957
0939970546
ቤት ለቤት እናደርሳለን"
ምርጥ ዕቃ,@MerttEka,647,2021-01-24 17:37:32+00:00,photos\@MerttEka_647.jpg,"አነስተኛ የልብስ እና የጫማ ማጠቢያ ማሽን

√ ለቲሸርት: ለጂንስ : ለሹራብ:ለአንሶላ ፣ጫማ 

በጠቅላላው እስከ 3.5 የሚመዝን ልብስ በአንድ ጊዜ ማጠብ የሚችል

 በተጨማሪም ጫማ ማጠቢያ ቡሩሽ ያለው 

 የራሱ መጭመቂያ ያለው
 አንድ አመት ዋስትና ያለው
 አነስተኛ የኤሌክትሪክ ፍጆታ( ሀይል ቆጣቢ)
ከቦታ ቦታ በቀላሉ ተንቀሳቃሽ፡ በጠባብ ቦታ መቀመጥ የሚችል በ4,800 

ደውለው ይዘዙን ያሉበት ቦታ ድረስ እናደርሳለን 0983063957/0939970546
@1
@2"
ምርጥ ዕቃ,@MerttEka,644,2021-01-22 21:06:14+00:00,photos\@MerttEka_644.jpg,"የቱርክ ስሪት የሆኑ የልብስ ማድረቂያዎች
 የልብስ መቆንጠጫ ማስቀመጫ ያለው
 ከጠንካራ ብረት የተሰራ
 ባለ ሁለት ደረጃ 
 አራት ክንፍበትልቁ  ብር ብቻ


 ከወፍራም ላሜራ የተሰራ የልብስ መተኮሻ ጠረንጴዛ ከ አንድ ጋር 4800 ብር ብቻ
 ከነፃ የማድረስ አገልግሎት
0911928738
./"
ምርጥ ዕቃ,@MerttEka,642,2021-01-22 13:45:27+00:00,photos\@MerttEka_642.jpg,"በቻርጅ የሚሰራ የግል የፀጉር መቁረጫ ማሽን
  የተለያዩ ቁጥሮች አሉት
 ጥርሱ አይዝግም ቶሎ አይደንዝም
 ኦሪጅናል ቶንዶስ ለርስዎ እና ለልጆችው ይግዙ
  ብር ብቻ
 ነፃ የማድረስ አገልግሎት

@1
0983063957"
ምርጥ ዕቃ,@MerttEka,640,2021-01-22 10:57:52+00:00,photos\@MerttEka_640.jpg,"የቱርክ ስሪት የሆኑ የልብስ ማድረቂያዎች
 የልብስ መቆንጠጫ ማስቀመጫ ያለው
 ከጠንካራ ብረት የተሰራ
 ባለ ሁለት ደረጃ 

በትልቁ 3100 ብር ብቻ

አድራሻ መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ የሱቅ ቁጥር 376
0983063957
0939970546
ቤት ለቤት እናደርሳለን"
ምርጥ ዕቃ,@MerttEka,638,2021-01-17 18:56:56+00:00,,"ሻወር ቤት ኮርኒስ ላይ የሚንጠለጠል ከጠንካራ የማይዝግ ብረት የተሰራ የታጠቡ የፎጣ እና የውስጥ ልብሶች መስቀያ  ብር
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957/0939970546"
ምርጥ ዕቃ,@MerttEka,635,2021-01-17 05:10:20+00:00,,"ትንሿ የልብስና የጫማ ማጠቢያ ማሽን እስከ  ኪሎ ማጠብ ይችላል
 ያሻል  ያደርቃል
 ብሩሹ ይወጣና ቀለል ያሉ ልብሶችን በፍጥነት ያጥባል
 ቦታ እና ኤልክትሪክ አይፈጅም
  ብር ካሉበት እናመጣለን

0983063957
0939970546
@1"
ምርጥ ዕቃ,@MerttEka,634,2021-01-16 06:30:50+00:00,photos\@MerttEka_634.jpg,"ታጣፊ የመስክ አልጋ
 ከጠንካራ ሸራ እና ከጠንካራ አልሙኒየም የተሰራ

 
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
@1
0983063957"
ምርጥ ዕቃ,@MerttEka,632,2021-01-15 08:13:07+00:00,photos\@MerttEka_632.jpg,"ኪሎ የተሞላ ሲሊንደር ምድጃ
 አስተማማኝ ቫልቭ የተገጠመለት ስለሆነ ዘና ብለው ይገለገሉበታል
 ብር
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
0983063957/0939970546
 .
@1"
ምርጥ ዕቃ,@MerttEka,631,2021-01-15 04:05:30+00:00,photos\@MerttEka_631.jpg,"የእንጀራ የኬክ የኩኪስ ማቅረቢያ
 አክሪሊክ ስለሆነ አይሰበርም

1300 ብር
@1"
ምርጥ ዕቃ,@MerttEka,629,2021-01-15 03:24:22+00:00,photos\@MerttEka_629.jpg,"የመስታወት ፖትራ
 ለአሮስቶ የፓስታ ፎርኖ ለላዛኛ እና ሌሎች ምግቦችን ለማዘጋጀት ተመራጭ ነው
 ኦቭን፡ ማይክር ዌቭ፣ዲሽ ወሸር እና ፍሪጅ ውስጥ መጠቀም ይቻላል
 ቱም ክዳን አላቸው ክዳኑን ሌላ ተጨማሪ ሞልድ ሆኖ ማገልገል ይችላል
 መስታወቱ መፍራም ስለሆነ ለብዙ ጊዜ ይገለገሉበታል
 ሊትር፣ሊትር እና ሊትር የመያዝ አቅም አላቸው

2050 ብር ብቻ
 ካሉበት ሆነው ማዘዝ ይችላሉ
 .
 0983063957/0939970546
@1
@2
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376"
ምርጥ ዕቃ,@MerttEka,621,2021-01-13 17:35:52+00:00,photos\@MerttEka_621.jpg,"በ ዋት እና በ ዋት የሚሰራ
 ቀዝቃዛ አየር፣ ለብ ብሎ የሚሞቅና በጣም የሚሞቅ አየር ይረጫል

 ፋኑ ጉልበት ስላለው ሰፊ ቦታ ይሸፍናል
እንደ ክፍሉ ሙቀት መጠን የተለያየ አየር ይረጫል
 
 አካሉ ከፍተኛ ሙቀትን ስለሚቋቋም አይቀልጥም
 ለአጠቃቀም ምቹ ከቦታ ቦታ የሚንቀሳቀስ ጠረንጴዛ ላይ የሚቀመጥ
 ውስን ፍሬዎች ነው ያሉን ፈጥነው ይውሰዱ
 2800ብር 
 
0983063957/0939970546
@1
@2
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376"
ምርጥ ዕቃ,@MerttEka,618,2021-01-12 14:38:53+00:00,photos\@MerttEka_618.jpg,"የልጆች ልብስ ወይንም መጫወቻዎች ማስቀመጫ ኮመዲኖ
 ባለ አራት መሳቢያ ያለው
 ከቦታ ቦታ የሚንቀሳቀስ

 3600 ብር 
አድራሻ ዘፍመሽ ግራንድ ሞል 3ኛ የሱቅ ቁጥር 376
0983063957
0939970546
@1
@2"
ምርጥ ዕቃ,@MerttEka,617,2021-01-11 17:30:54+00:00,,"አዲስ የጫማ ማስቀመጫ አስገብተናል
 ባለ  ደረጃ ሆኖ  ስፋት አለው
 ልብሱ እና ደረጃው ሸራ ሲሆን ፍሬሙ ጠንካራ የብረት ቱቦዎች ናቸው
 ከጎኑ  የካልስ ማስቀመጫ ኪስ አለው
 ፈጥነው በ ብር ይውሰዱት
 መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
ይደውሉሉልኝ 09830639570939970546
ዕቃዎቼን በ ለማየት 
./"
ምርጥ ዕቃ,@MerttEka,614,2021-01-11 11:07:14+00:00,,"ለእይታ ማራኪ የሆነ የልብስ ቁም ሳጥን ለእርስዎ፣ለልጆችዎ ወይንም ፣ለወዳጅዎ ለስጦታ ይግዙ
 ልብሱና ደረጃው ጠንካራ ሸራ ሲሆን ፍሬሙ ጠንካራ የብረት ቱቦዎች ናቸው
 መገጣጠሚያ በካርበን የጠነከረ ፕላስቲክ ነው

 ባለ ሁለት ተከፋቹ (1.10ሜ*45ሳሜ*1.75ሜ)....2100ብር
 ባለ ሶስት ተካፋቹ (1.30ሜ*45ሳ.ሜ*1.75ሜ).....2450 ብር
አዲስ አበባ አንዳንድ ቦታዎች በነፃ እናደርሳለን

መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
ሌሎች ዕቃዎችን ለመከታተል 
በ ./
በ ./
0983063957
0939970546"
ምርጥ ዕቃ,@MerttEka,612,2021-01-11 04:54:17+00:00,photos\@MerttEka_612.jpg,"የለምንም ዘይት ምግብዎን በማብሰል ጤናዎን ይጠብቁ
  ሊትር የመያዝ አቅም ያለው ሚዲያን  ብር ብቻ
 ካሉበት ሆነው ይዘዙ

@1
@2
0983063957"
ምርጥ ዕቃ,@MerttEka,611,2021-01-10 11:17:29+00:00,photos\@MerttEka_611.jpg,"የ ጁስ መፍጪያ

 የሼክ ጁስ ለማዘጋጀት ተመራጭ ነው
ጁስ ከመፍጨቱ በፊት በጆጉ ውስጥ የሚገኝ አየርን ቀድሞ በማስወጣት (ልስልስ) ያለ ጁስ ያዘጋጃል
 የቡናና ቅመማቅመም መፍጪያ አለው
ለልጆች ጁስ ማዘጋጃ እና መጠጫ ያለው
ባለ 4 ምላጭ
 
 በ2100ብር ብቻ ይግዙ
 ካሉበት ሆነው ይዘዙ
 ጊዜዎንና ጉልበትዎን ይቆጥቡ
 
0983063957/0939970546"
ምርጥ ዕቃ,@MerttEka,606,2021-01-08 11:50:14+00:00,,"ጫማ ፣የልጆች ትምህርት ቁሳቁሶችን፣ የልጆች መጫወቻ ዕቃዎችን እና ሌሎች ዕቃዎችን ማስቀመጫ ባለ  መሳቢያ ከፕላስቲክ የተሰራ ኮመዲኖ
 በ ብር

0983063957/0939970546
መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ 376
 
@1
@2"
